GAME_ID,player_id,person_id,first_name,last_name,jersey_number,position_str,shots,shots_on,goals,assists,faceoff_wins,faceoff_attempts,plusminus,hits,pim,H_A,team_name,PP_G,PP_A1,PP_A2,EV_G,EV_A2,EV_GF,EV_GA,EV_A1,game_number,SH_A1,SH_A2,SH_G
1018797,28251,8562,Conor,Geekie,28,C,2,2,1,1,6,15,0,0,0,H,Winnipeg ICE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,194,0.0,0.0,0.0
1018797,28410,8731,Ty,Nash,34,RW,1,1,0,0,0,0,-1,0,2,H,Winnipeg ICE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,28082,8359,Graham,Sward,44,D,0,0,0,0,0,0,+3,0,0,H,Winnipeg ICE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194,0.0,0.0,0.0
1018797,28250,8561,Matthew,Savoie,93,C,5,5,0,2,5,13,+2,0,0,H,Winnipeg ICE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,194,1.0,0.0,0.0
1018797,27942,8155,Connor,McClennon,94,RW,2,2,1,1,2,4,+2,0,0,H,Winnipeg ICE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,194,0.0,0.0,1.0
1018797,28378,8699,Logen,Hammett,5,D,5,5,0,0,0,0,-2,0,0,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,29102,9589,Charlie,Elick,7,D,2,2,0,1,0,0,-2,0,2,A,Brandon Wheat Kings,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,194,0.0,0.0,0.0
1018797,28838,9246,Quinn,Mantei,8,D,2,2,0,1,0,0,0,0,0,A,Brandon Wheat Kings,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,194,0.0,0.0,0.0
1018797,28381,8702,Rylen,Roersma,11,C,3,3,2,0,5,9,-2,0,2,A,Brandon Wheat Kings,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,194,0.0,0.0,0.0
1018797,29112,9601,Roger,McQueen,13,C,1,1,0,0,4,8,-1,0,2,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0.0,0.0,0.0
1018797,28096,8373,Calder,Anderson,14,C,0,0,0,1,0,0,-1,0,0,A,Brandon Wheat Kings,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,194,0.0,0.0,0.0
1018797,28208,8486,Nolan,Ritchie,15,C,2,2,1,0,3,10,-2,0,0,A,Brandon Wheat Kings,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,29219,9718,Joby,Baumuller,17,RW,1,1,0,0,0,0,-1,0,0,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,28206,8484,Jake,Chiasson,19,RW,4,4,0,0,3,10,-2,0,0,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,28888,9328,Evan,Groening,22,LW,1,1,0,0,0,0,-1,0,2,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,28839,9247,Trae,Johnson,26,LW,1,1,0,0,1,1,0,0,0,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0.0,0.0,0.0
1018797,28840,9248,Teydon,Trembecky,27,LW,0,0,0,0,0,0,-1,0,2,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0.0,0.0,0.0
1018797,28486,8837,Nate,Danielson,29,C,5,5,0,2,10,17,-2,0,0,A,Brandon Wheat Kings,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,194,0.0,0.0,0.0
1018797,29224,9723,Andrei,Malyavin,44,D,0,0,0,0,0,0,-2,0,0,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0.0,0.0,0.0
1018797,29222,9721,Matthew,Henry,67,LW,1,1,0,0,0,0,-2,0,4,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,28841,9249,Zakhar,Polshakov,71,C,3,3,0,0,10,15,-1,0,0,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194,0.0,0.0,0.0
1018797,28380,8701,Brett,Hyland,74,LW,4,4,0,1,3,5,-2,0,2,A,Brandon Wheat Kings,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,194,0.0,0.0,0.0
1018798,29004,9483,Cameron,Sytsma,3,D,0,0,0,1,0,0,-2,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,195,0.0,0.0,0.0
1018798,28867,9294,Eric,Jamieson,5,D,1,1,0,0,0,0,-1,0,2,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28115,8392,Ty,Gibson,6,D,0,0,0,0,0,0,0,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28756,9125,Ben,Hemmerling,9,C,4,4,1,1,0,0,-2,0,0,H,Everett Silvertips,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,195,0.0,0.0,0.0
1018798,29070,9553,Caden,Zaplitny,12,LW,1,1,0,0,1,1,-1,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28863,9284,Roan,Woodward,13,C,2,2,0,0,0,1,-1,0,4,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28757,9126,Austin,Roest,14,C,1,1,0,2,10,22,-1,0,0,H,Everett Silvertips,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,195,0.0,0.0,0.0
1018798,28754,9123,Ryan,Hofer,15,C,5,5,0,0,13,32,-2,0,2,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,29190,9689,Matthew,Paszkiewicz,20,LW,0,0,0,0,1,2,0,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28748,9117,Oren,Shtrom,21,LW,0,0,0,0,0,0,0,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,195,0.0,0.0,0.0
1018798,29077,9561,Jesse,Heslop,22,RW,3,3,0,0,0,0,-1,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28238,8545,Steel,Quiring,23,RW,2,2,1,0,0,0,0,0,0,H,Everett Silvertips,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,195,0.0,0.0,0.0
1018798,29078,9562,Tarin,Smith,24,D,0,0,0,0,0,0,-2,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28379,8700,Jacob,Hoffrogge,25,RD,0,0,0,0,0,0,-1,0,2,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28864,9288,Vincent,Lamanna,29,LW,3,3,1,0,5,9,-1,0,2,H,Everett Silvertips,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,195,0.0,0.0,0.0
1018798,28116,8393,Olen,Zellweger,48,D,4,4,0,1,0,0,0,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,195,0.0,0.0,0.0
1018798,28862,9280,Kyan,Grouette,58,RW,1,1,0,0,0,0,0,0,0,H,Everett Silvertips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28131,8409,Trey,Patterson,3,D,0,0,0,1,0,0,+1,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,195,0.0,0.0,0.0
1018798,28765,9134,Blake,Heward,4,D,0,0,0,0,0,0,0,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28191,8469,Keagan,Slaney,7,D,1,1,0,0,0,0,-1,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28429,8750,Grayden,Siepmann,8,D,5,5,1,0,0,0,+2,0,0,A,Calgary Hitmen,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28472,8815,Billal,Noori,9,RW,2,2,1,1,0,0,+2,0,2,A,Calgary Hitmen,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28927,9369,Matteo,Danis,11,C,2,2,0,0,7,9,0,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,29243,9743,Tomis,Marinkovic,14,C,1,1,0,1,4,10,+2,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,195,0.0,0.0,0.0
1018798,29058,9539,Maxim,Muranov,15,LW,2,2,0,1,2,2,+1,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,29095,9579,Ethan,Moore,18,LW,4,4,1,0,1,4,+1,0,0,A,Calgary Hitmen,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28098,8375,Sean,Tschigerl,19,LW,2,2,0,0,0,0,0,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28102,8379,Riley,Fiddler-Schultz,21,C,5,5,0,1,15,24,0,0,0,A,Calgary Hitmen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28103,8380,Tyson,Galloway,22,D,7,7,1,1,0,0,+3,0,2,A,Calgary Hitmen,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,195,0.0,0.0,0.0
1018798,28218,8504,Zac,Funk,24,RW,7,7,2,1,0,0,+2,0,2,A,Calgary Hitmen,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,195,0.0,0.0,0.0
1018798,28283,8603,Jacob,Wright,25,C,1,1,0,1,0,0,0,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,195,0.0,0.0,0.0
1018798,28930,9372,Carter,Yakemchuk,26,D,3,3,0,2,0,0,+1,0,0,A,Calgary Hitmen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,195,0.0,0.0,0.0
1018798,28425,8746,Brandon,Whynott,27,LW,1,1,0,0,0,0,-1,0,2,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,195,0.0,0.0,0.0
1018798,29241,9741,London,Hoilett,32,RW,1,1,0,0,0,0,+1,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0
1018798,28540,8891,Oliver,Tulk,37,C,2,2,0,1,8,18,0,0,0,A,Calgary Hitmen,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,195,0.0,0.0,0.0
1018799,28917,9359,Bauer,Dumanski,2,D,0,0,0,1,0,0,+2,0,2,H,Prince George Cougars,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,196,0.0,0.0,0.0
1018799,28411,8732,Ethan,Samson,4,D,2,2,0,0,0,0,-2,0,0,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,196,0.0,0.0,0.0
1018799,28919,9361,Viliam,Kmec,6,D,3,3,0,2,0,0,+3,0,2,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,196,0.0,0.0,0.0
1018799,28922,9364,Caden,Brown,8,RW,1,1,0,0,0,1,-1,0,2,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196,0.0,0.0,0.0
1018799,27874,8071,Noah,Boyko,9,LW,2,2,1,0,1,4,-1,0,0,H,Prince George Cougars,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,196,0.0,0.0,0.0
1018799,28794,9186,Hudson,Thornton,12,D,1,1,0,1,0,0,-2,0,0,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,196,0.0,0.0,0.0
1018799,28489,8840,Koehn,Ziemmer,13,RW,1,1,0,2,2,4,+2,0,0,H,Prince George Cougars,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,196,0.0,0.0,0.0
1018799,28796,9188,Carter,MacAdams,16,LW,1,1,1,1,0,0,+2,0,0,H,Prince George Cougars,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28924,9366,Ryker,Singer,17,C,1,1,0,0,1,2,0,0,0,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,0.0,0.0,0.0
1018799,27844,8039,Cole,Dubinsky,18,LW,2,2,1,1,10,21,0,0,2,H,Prince George Cougars,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,196,0.0,0.0,0.0
1018799,28809,9204,Carlin,Dezainde,19,C,0,0,0,0,2,4,+1,0,7,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,196,0.0,0.0,0.0
1018799,28413,8734,Fischer,O'Brien,20,LW,0,0,0,0,0,0,-1,0,0,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196,0.0,0.0,0.0
1018799,29267,9767,Ondrej,Becher,21,RW,0,0,0,0,0,0,-1,0,0,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28488,8839,Keaton,Dowhaniuk,24,D,2,2,0,0,0,0,+1,0,5,H,Prince George Cougars,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,196,0.0,0.0,0.0
1018799,29041,9520,Tyson,Buczkowski,25,D,2,2,0,1,0,0,+1,0,0,H,Prince George Cougars,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,196,0.0,0.0,0.0
1018799,28798,9190,Riley,Heidt,27,C,5,5,3,1,8,14,+2,0,0,H,Prince George Cougars,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28417,8738,Blake,Eastman,28,RW,0,0,0,1,0,0,0,0,5,H,Prince George Cougars,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28420,8741,Chase,Wheatcroft,29,C,1,1,0,1,2,9,-1,0,0,H,Prince George Cougars,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28328,8649,Carson,Haynes,5,LD,1,1,0,0,0,0,-1,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,196,0.0,0.0,0.0
1018799,28907,9347,Ty,Halaburda,7,RW,2,2,1,0,1,3,+1,0,0,A,Vancouver Giants,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,196,0.0,0.0,0.0
1018799,28216,8502,Ty,Thorpe,8,C,3,3,0,1,4,10,+1,0,2,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,196,0.0,0.0,0.0
1018799,28106,8383,Zack,Ostapchuk,10,C,2,2,1,1,11,21,+1,0,0,A,Vancouver Giants,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,196,0.0,0.0,0.0
1018799,28908,9348,Damian,Palmieri,13,D,2,2,0,0,0,0,-1,0,7,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,196,0.0,0.0,0.0
1018799,28532,8883,Ethan,Semeniuk,14,C,1,1,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28909,9349,Jaden,Lipinski,15,C,2,2,0,0,7,10,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,196,0.0,0.0,0.0
1018799,29302,9807,Will,Subject,16,D,0,0,0,0,0,0,-3,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,196,0.0,0.0,0.0
1018799,29132,9627,Matthew,Edwards,17,RW,0,0,0,0,0,0,-1,0,5,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28801,9195,Colton,Langkow,18,RW,0,0,0,0,1,1,-1,0,9,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196,0.0,0.0,0.0
1018799,27922,8120,Dylan,Anderson,21,D,3,3,0,0,1,1,+1,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28915,9357,Kyle,Bochek,23,RW,0,0,0,0,1,1,-3,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,196,0.0,0.0,0.0
1018799,28312,8633,Brenden,Pentecost,24,D,1,1,1,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,196,0.0,0.0,0.0
1018799,28797,9189,Kyren,Gronick,27,C,1,1,0,0,5,7,-2,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,196,0.0,0.0,0.0
1018799,28432,8753,Julian,Cull,28,RW,0,0,0,0,0,0,0,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,0.0,0.0,0.0
1018799,29242,9742,Samuel,Honzek,29,LW,4,4,1,2,0,0,+2,0,0,A,Vancouver Giants,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,196,0.0,0.0,0.0
1018799,28067,8344,Sammy,May,34,C,0,0,0,0,2,5,-1,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196,0.0,0.0,0.0
1018799,28803,9197,Mazden,Leslie,47,D,0,0,0,2,0,0,+2,0,0,A,Vancouver Giants,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,196,0.0,0.0,0.0
1018800,28731,9098,Ben,Saunderson,2,D,0,0,0,0,0,0,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28383,8704,Blake,Gustafson,3,D,0,0,0,1,0,0,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,197,0.0,0.0,0.0
1018800,27869,8066,Aidan,De La Gorgendiere,5,D,1,1,0,2,0,0,+2,0,0,H,Saskatoon Blades,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28354,8675,Brandon,Lisowsky,8,LW,3,3,0,1,0,0,+1,0,2,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197,0.0,0.0,0.0
1018800,28357,8678,Jayden,Wiens,9,C,3,3,2,0,12,20,0,0,2,H,Saskatoon Blades,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28895,9335,Misha,Volotovskii,17,LW,0,0,0,0,1,2,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28452,8795,Vaughn,Watterodt,18,LW,3,3,1,0,0,0,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28900,9340,Egor,Sidorov,19,LW,4,4,0,2,0,0,+1,0,2,H,Saskatoon Blades,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28901,9341,Tyler,Parr,20,C,3,3,0,0,0,0,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28894,9334,Rowan,Calvert,23,LW,1,1,0,0,0,0,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28718,9069,Tanner,Molendyk,24,D,1,1,0,1,0,0,+2,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28355,8676,Spencer,Shugrue,26,D,0,0,0,0,2,4,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28733,9100,Lukas,Hansen,28,C,2,2,1,0,4,13,+1,0,2,H,Saskatoon Blades,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28903,9343,Jordan,Keller,29,LW,1,1,0,0,0,0,+2,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28222,8528,Trevor,Wong,38,C,2,2,1,1,9,22,+1,0,0,H,Saskatoon Blades,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28310,8631,Justin,Lies,43,RW,2,2,0,1,0,0,+1,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,197,0.0,0.0,0.0
1018800,28068,8345,Charlie,Wright,47,D,0,0,0,0,0,0,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28069,8346,Marek,Schneider,55,D,1,1,0,0,0,0,0,0,0,H,Saskatoon Blades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,27821,8016,Luke,Bateman,3,D,0,0,0,0,0,0,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28971,9427,Stanislav,Svozil,11,D,1,1,0,0,0,0,+1,0,2,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28406,8727,Logan,Linklater,20,LW,1,1,0,0,0,0,0,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28294,8614,Zane,Rowan,25,LW,2,2,0,0,9,15,0,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,27981,8223,Jakob,Brook,26,LW,2,2,0,0,0,0,0,0,2,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28860,9274,Borya,Valis,27,RW,3,3,0,0,0,0,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018800,27848,8043,Tanner,Brown,29,D,2,2,0,0,0,0,-2,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28521,8872,Matteo,Michels,34,C,0,0,0,0,1,4,0,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28494,8845,Easton,Armstrong,37,RW,4,4,0,0,0,0,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28861,9275,Brayden,Barnett,38,C,0,0,0,0,0,0,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28290,8610,Parker,Berge,40,D,1,1,0,0,0,0,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,29087,9571,Corbin,Vaughan,41,LD,0,0,0,0,0,0,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28816,9215,Tanner,Howe,43,LW,1,1,0,2,4,6,0,0,0,A,Regina Pats,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,197,0.0,0.0,0.0
1018800,28293,8613,Layton,Feist,44,D,2,2,0,0,0,0,+1,0,2,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018800,28750,9119,Braxton,Whitehead,52,C,2,2,0,0,3,12,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28776,9146,Sam,Oremba,55,LW,4,4,0,0,0,0,-1,0,0,A,Regina Pats,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,29215,9714,Alexander,Suzdalev,91,LW,1,1,1,0,1,1,-2,0,0,A,Regina Pats,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197,0.0,0.0,0.0
1018800,28747,9116,Connor,Bedard,98,C,8,8,1,1,15,23,-1,0,0,A,Regina Pats,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,197,0.0,0.0,0.0
1018801,28932,9374,Carter,Kowalyk,2,LD,0,0,0,0,0,0,-1,0,7,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198,0.0,0.0,0.0
1018801,29201,9700,Rhys,Pederson,4,LD,4,4,0,0,0,0,0,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0
1018801,29202,9701,Parker,Alcos,6,RD,0,0,0,0,0,0,0,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0
1018801,28766,9135,Ethan,Peters,7,RD,0,0,0,0,0,0,-1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198,0.0,0.0,0.0
1018801,28125,8402,Carson,Golder,9,LW,1,1,1,0,0,0,0,0,2,H,Edmonton Oil Kings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0
1018801,28844,9252,John,Szabo,12,C,2,2,0,0,2,10,0,0,2,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0
1018801,29204,9703,Marshall,Finnie,14,C,1,1,0,0,5,7,-1,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198,0.0,0.0,0.0
1018801,28741,9108,Cole,Miller,15,C,2,2,0,0,2,2,0,0,0,H,Edmonton Oil Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0
