game_number,hits,PP_A2,H_A,player_id,birthdate_year,EV_A1,assists,name,5v5_A2,team_name,EV_A2,position_str,faceoff_attempts,jersey_number,5v5_G,PP_A1,5v5primarypoints,PP_G,EV_G,faceoff_wins,goals,SH_G,GAME_ID,5v5_A1,SH_A1,points,SH_A2,shots,EVprimarypoints,pim,person_id,plusminus,primarypoints
16,0,0.0,A,7502,2004,1.0,2,Julian Facchinelli,0,Vernon Vipers,1.0,RW,0,4,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,2,0.0,0,1.0,0,9570,0,1.0
16,0,0.0,A,6469,2002,0.0,0,Griffen Barr,0,Vernon Vipers,0.0,RD,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,0,8407,0,0.0
16,0,0.0,A,7245,2005,0.0,0,Dylan Compton,0,Vernon Vipers,0.0,RD,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,0,9279,0,0.0
16,0,0.0,A,7989,2004,0.0,0,Thomas Tien,0,Vernon Vipers,0.0,RW,0,10,0,0.0,0,0.0,2.0,0,2,0.0,11911,0,0.0,2,0.0,0,2.0,0,10106,0,2.0
16,0,0.0,A,7492,2004,0.0,0,Connor Welsh,0,Vernon Vipers,0.0,RW,0,11,0,0.0,0,1.0,0.0,0,1,0.0,11911,0,0.0,1,0.0,0,0.0,2,9560,0,1.0
16,0,0.0,A,6535,2004,0.0,0,Max Borovinskiy,0,Vernon Vipers,0.0,C,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,0,8526,0,0.0
16,0,0.0,A,6303,2003,0.0,0,Seiya Tanaka-Campbell,0,Vernon Vipers,0.0,LW,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,2,8238,0,0.0
16,0,0.0,A,5991,2002,0.0,0,Walker Erickson,0,Vernon Vipers,0.0,LW,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,2,7912,0,0.0
16,0,0.0,A,6948,2005,0.0,0,Luke Ashton,0,Vernon Vipers,0.0,LD,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,0,8962,0,0.0
16,0,0.0,A,6652,2003,0.0,1,Reagan Milburn,0,Vernon Vipers,0.0,LW,0,22,0,1.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,1,0.0,0,0.0,0,8646,0,1.0
16,0,0.0,A,6291,2003,1.0,2,Connor Elliott,0,Vernon Vipers,1.0,LD,0,24,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,2,0.0,0,1.0,0,8226,0,1.0
16,0,0.0,A,7501,2003,0.0,1,Hank Cleaves,0,Vernon Vipers,1.0,C,0,26,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,1,0.0,0,0.0,0,9569,0,0.0
16,0,0.0,A,7955,2004,0.0,0,Lee Parks,0,Vernon Vipers,0.0,RW,0,27,0,0.0,0,1.0,1.0,0,2,0.0,11911,0,0.0,2,0.0,0,1.0,0,10066,0,2.0
16,0,0.0,A,7961,2002,0.0,0,Anson McMaster,0,Vernon Vipers,0.0,RD,0,28,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,2,10075,0,0.0
16,0,0.0,A,6608,2003,0.0,0,Luke Pakulak,0,Vernon Vipers,0.0,C,0,29,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,0,0.0,0,0.0,0,8602,0,0.0
16,0,0.0,A,7339,2003,1.0,1,Anthony Cliche,0,Vernon Vipers,0.0,RD,0,37,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,1,0.0,0,1.0,2,9378,0,1.0
16,0,1.0,A,7510,2004,0.0,1,Isaac Tremblay,0,Vernon Vipers,0.0,C,0,39,0,0.0,0,0.0,0.0,0,0,0.0,11911,0,0.0,1,0.0,0,0.0,0,9578,0,0.0
17,0,0.0,H,6801,2004,0.0,0,Sam Bélanger,0,Powell River Kings,0.0,D,0,2,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,8804,0,0.0
17,0,1.0,H,6872,2003,0.0,1,Casey Aman,0,Powell River Kings,0.0,RD,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,1,0.0,0,0.0,0,8886,0,0.0
17,0,0.0,H,7795,2004,0.0,0,Will Jones,0,Powell River Kings,0.0,D,0,4,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9864,0,0.0
17,0,0.0,H,6937,2005,0.0,0,Caleb Bentham,0,Powell River Kings,0.0,D,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,8951,0,0.0
17,0,0.0,H,7793,2003,0.0,0,Jack Blanchett,0,Powell River Kings,0.0,D,0,8,0,0.0,0,1.0,0.0,0,1,0.0,11912,0,0.0,1,0.0,0,0.0,0,9862,0,1.0
17,0,0.0,H,7797,2004,0.0,0,Anthony Yu,0,Powell River Kings,0.0,RW,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9866,0,0.0
17,0,0.0,H,6913,2003,0.0,0,Alexi Van Houtte-Cachero,0,Powell River Kings,0.0,LW,0,10,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,2,8927,0,0.0
17,0,0.0,H,7581,2005,0.0,0,Alex Sandhu,0,Powell River Kings,0.0,C,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9650,0,0.0
17,0,0.0,H,6900,2004,0.0,0,Parker Lalonde,0,Powell River Kings,0.0,RW,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,8914,0,0.0
17,0,0.0,H,7798,2004,0.0,0,Ryder Ringor,0,Powell River Kings,0.0,C,0,13,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9867,0,0.0
17,0,0.0,H,7426,2003,1.0,1,Adam Mendelson,0,Powell River Kings,0.0,C,0,14,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,1,0.0,0,1.0,0,9489,0,1.0
17,0,0.0,H,7794,2002,0.0,1,Cameron Symons,0,Powell River Kings,1.0,LW,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,1,0.0,0,0.0,0,9863,0,0.0
17,0,0.0,H,7887,2004,0.0,0,Noah Eyre,0,Powell River Kings,0.0,C,0,17,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9967,0,0.0
17,0,0.0,H,6899,2003,0.0,0,Anthony Lucarelli,0,Powell River Kings,0.0,C,0,18,0,0.0,0,0.0,1.0,0,1,0.0,11912,0,0.0,1,0.0,0,1.0,2,8913,0,1.0
17,0,0.0,H,7790,2004,0.0,0,Turner Richards,0,Powell River Kings,0.0,LW,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9859,0,0.0
17,0,0.0,H,5593,2002,0.0,0,Dylan Hewlett,0,Powell River Kings,0.0,RD,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,7502,0,0.0
17,0,0.0,H,7084,2003,0.0,1,Karter McNarland,0,Powell River Kings,0.0,C,0,43,0,1.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,1,0.0,0,0.0,0,9098,0,1.0
17,0,0.0,H,7951,2003,0.0,0,Logan Furlong,0,Powell River Kings,0.0,F,0,49,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,10061,0,0.0
17,0,0.0,A,6323,2003,0.0,1,Oliver Gabrielson,0,Surrey Eagles,1.0,D,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,1,0.0,0,0.0,2,8258,0,0.0
17,0,0.0,A,7331,2006,0.0,0,Rylan Bonkowski,0,Surrey Eagles,0.0,D,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9370,0,0.0
17,0,0.0,A,5927,2003,0.0,0,Ross Roloson,0,Surrey Eagles,0.0,D,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,7848,0,0.0
17,0,0.0,A,6500,2002,0.0,0,Cole Galata,0,Surrey Eagles,0.0,RW,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,2,8488,0,0.0
17,0,0.0,A,7557,2004,0.0,0,Savek Brar,0,Surrey Eagles,0.0,RW,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9626,0,0.0
17,0,0.0,A,7012,2005,0.0,0,Ewan Rennie,0,Surrey Eagles,0.0,C,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9026,0,0.0
17,0,0.0,A,6324,2003,0.0,0,Ethan Riesterer,0,Surrey Eagles,0.0,RW,0,14,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,8259,0,0.0
17,0,0.0,A,7752,2004,0.0,0,Aaron Schwartz,0,Surrey Eagles,0.0,RW,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,9821,0,0.0
17,0,0.0,A,7559,2004,0.0,0,Zachary Wagnon,0,Surrey Eagles,0.0,C,0,17,0,0.0,0,0.0,1.0,0,1,0.0,11912,0,0.0,1,0.0,0,1.0,2,9628,0,1.0
17,0,0.0,A,8014,2003,0.0,0,Conner Schneider,0,Surrey Eagles,0.0,C,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,10132,0,0.0
17,0,0.0,A,6795,2003,0.0,0,Ante Zlomislic,0,Surrey Eagles,0.0,LW,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,8798,0,0.0
17,0,0.0,A,8140,2000,0.0,0,Jakob Loewen,0,Surrey Eagles,0.0,D,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,10264,0,0.0
17,0,0.0,A,7255,2005,1.0,1,Ryden Evers,0,Surrey Eagles,0.0,F,0,22,0,0.0,0,0.0,1.0,0,1,0.0,11912,0,0.0,2,0.0,0,2.0,0,9289,0,2.0
17,0,0.0,A,6236,2003,0.0,0,Jacob Bonkowski,0,Surrey Eagles,0.0,LW,0,23,0,0.0,0,0.0,1.0,0,1,0.0,11912,0,0.0,1,0.0,0,1.0,2,8163,0,1.0
17,0,0.0,A,7564,2004,1.0,1,Lukas Ravenstein,0,Surrey Eagles,0.0,D,0,26,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,1,0.0,0,1.0,0,9633,0,1.0
17,0,0.0,A,6717,2004,0.0,1,Tate Taylor,0,Surrey Eagles,1.0,D,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,1,0.0,0,0.0,0,8713,0,0.0
17,0,0.0,A,6964,2003,0.0,0,Jake Bongo,0,Surrey Eagles,0.0,RW,0,29,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,8978,0,0.0
17,0,0.0,A,6963,2004,0.0,0,Trent Wilson,0,Surrey Eagles,0.0,LW,0,33,0,0.0,0,0.0,0.0,0,0,0.0,11912,0,0.0,0,0.0,0,0.0,0,8977,0,0.0
18,0,0.0,H,7993,2003,0.0,0,Dominick Rivelli,0,Langley Rivermen,0.0,RW,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,10110,0,0.0
18,0,1.0,H,6698,2003,1.0,2,Tanner Attew,0,Langley Rivermen,0.0,RD,0,4,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,2,0.0,0,1.0,0,8694,0,1.0
18,0,0.0,H,7276,2004,0.0,0,Ryan Tong,0,Langley Rivermen,0.0,RD,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9311,0,0.0
18,0,0.0,H,7713,2005,0.0,0,Kyle Kim,0,Langley Rivermen,0.0,RD,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9782,0,0.0
18,0,0.0,H,7029,2003,0.0,0,Deven Nagra,0,Langley Rivermen,0.0,LD,0,8,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9043,0,0.0
18,0,0.0,H,7714,2004,0.0,1,Nick Messina,0,Langley Rivermen,1.0,LW,0,11,0,0.0,0,1.0,0.0,0,1,0.0,11913,0,0.0,2,0.0,0,0.0,0,9783,0,1.0
18,0,0.0,H,5545,2002,0.0,0,Garrett Valk,0,Langley Rivermen,0.0,RD,0,12,0,0.0,0,1.0,0.0,0,1,0.0,11913,0,0.0,1,0.0,0,0.0,2,7454,0,1.0
18,0,0.0,H,7720,2004,0.0,0,John Small,0,Langley Rivermen,0.0,C,0,14,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,2,9789,0,0.0
18,0,0.0,H,7719,2006,0.0,0,McCarthy Richardson,0,Langley Rivermen,0.0,F,0,15,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9788,0,0.0
18,0,0.0,H,7418,2004,0.0,0,Colton Eisner,0,Langley Rivermen,0.0,LW,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9471,0,0.0
18,0,0.0,H,6918,2003,0.0,1,Vitaly Levyy,0,Langley Rivermen,0.0,C,0,17,0,1.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,1,0.0,0,0.0,0,8932,0,1.0
18,0,0.0,H,7465,2004,0.0,0,Reilley Kotai,0,Langley Rivermen,0.0,F,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9531,0,0.0
18,0,0.0,H,6636,2004,0.0,0,Andrej Kovacevic,0,Langley Rivermen,0.0,F,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,8630,0,0.0
18,0,0.0,H,8007,2002,0.0,0,Brett Ursulak,0,Langley Rivermen,0.0,D,0,22,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,4,10125,0,0.0
18,0,1.0,H,6540,2002,0.0,1,Joseph Messina,0,Langley Rivermen,0.0,LD,0,23,0,0.0,0,0.0,1.0,0,1,0.0,11913,0,0.0,2,0.0,0,1.0,2,8531,0,1.0
18,0,0.0,H,8029,2003,0.0,0,Nikolas Hoogendoorn,0,Langley Rivermen,0.0,LW,0,24,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,2,10151,0,0.0
18,0,0.0,H,6719,2005,0.0,1,Walker Gelbard,0,Langley Rivermen,0.0,RW,0,26,0,1.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,1,0.0,0,0.0,0,8715,0,1.0
18,0,0.0,H,6122,2002,0.0,0,Keeton Oakley,0,Langley Rivermen,0.0,LW,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,4,8044,0,0.0
18,0,0.0,A,6612,2002,0.0,1,Michael Craig,0,Nanaimo Clippers,0.0,D,0,2,0,1.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,1,0.0,0,0.0,2,8606,0,1.0
18,0,0.0,A,7957,2003,0.0,0,Nick Sajevic,0,Nanaimo Clippers,0.0,F,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,10068,0,0.0
18,0,0.0,A,7147,2003,0.0,0,Charles Tardif,0,Nanaimo Clippers,0.0,F,0,4,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,2,9163,0,0.0
18,0,0.0,A,7667,2004,0.0,0,Grant Babcock,0,Nanaimo Clippers,0.0,D,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9736,0,0.0
18,0,1.0,A,5966,2003,0.0,1,Kai Daniells,0,Nanaimo Clippers,0.0,F,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,1,0.0,0,0.0,4,7887,0,0.0
18,0,0.0,A,7272,2006,0.0,0,Matt Lahey,0,Nanaimo Clippers,0.0,D,0,8,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9307,0,0.0
18,0,0.0,A,7944,2004,0.0,0,Tyler Wishart,0,Nanaimo Clippers,0.0,F,0,10,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,10053,0,0.0
18,0,0.0,A,7756,2003,0.0,0,Willyam Gendron,0,Nanaimo Clippers,0.0,F,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,2,9825,0,0.0
18,0,0.0,A,7143,2003,0.0,0,Ethan Mistry,0,Nanaimo Clippers,0.0,D,0,15,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,2,9159,0,0.0
18,0,0.0,A,6683,2002,0.0,0,Brody Waters,0,Nanaimo Clippers,0.0,F,0,16,0,0.0,0,1.0,0.0,0,1,0.0,11913,0,0.0,1,0.0,0,0.0,2,8677,0,1.0
18,0,0.0,A,7011,2005,0.0,0,Joel Plante,0,Nanaimo Clippers,0.0,F,0,17,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9025,0,0.0
18,0,0.0,A,7730,2004,0.0,0,Mike Murtagh,0,Nanaimo Clippers,0.0,F,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9799,0,0.0
18,0,0.0,A,6791,2003,0.0,0,Luca Grabas,0,Nanaimo Clippers,0.0,F,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,8794,0,0.0
18,0,0.0,A,6932,2005,0.0,0,Cooper Wilson,0,Nanaimo Clippers,0.0,D,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,8946,0,0.0
18,0,0.0,A,5527,2002,0.0,0,Skyler Cameron,0,Nanaimo Clippers,0.0,D,0,22,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,7435,0,0.0
18,0,0.0,A,7137,2002,0.0,0,Jake Hewitt,0,Nanaimo Clippers,0.0,F,0,24,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9153,0,0.0
18,0,0.0,A,7668,2004,0.0,0,Lukas Klemm,0,Nanaimo Clippers,0.0,D,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,0,9737,0,0.0
18,0,0.0,A,7146,2002,0.0,0,Jérémie Payant,0,Nanaimo Clippers,0.0,F,0,61,0,0.0,0,0.0,0.0,0,0,0.0,11913,0,0.0,0,0.0,0,0.0,2,9162,0,0.0
19,0,1.0,H,6769,2004,1.0,2,David Hejduk,0,Wenatchee Wild,0.0,RD,0,2,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,2,0.0,0,1.0,0,8772,0,1.0
19,0,0.0,H,7764,2004,0.0,1,Noah Jones,0,Wenatchee Wild,1.0,RD,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,1,0.0,0,0.0,2,9833,0,0.0
19,0,0.0,H,7769,2002,0.0,0,Luke Weilandt,0,Wenatchee Wild,0.0,RW,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,2,9838,0,0.0
19,0,0.0,H,7511,2003,0.0,0,Dane Westen,0,Wenatchee Wild,0.0,RD,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9579,0,0.0
19,0,0.0,H,7251,2003,1.0,2,Ean Somoza,0,Wenatchee Wild,1.0,C,0,8,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,2,0.0,0,1.0,2,9285,0,1.0
19,0,0.0,H,7980,2004,0.0,1,Micah Berger,0,Wenatchee Wild,0.0,LW,0,9,0,1.0,0,0.0,1.0,0,1,0.0,11914,0,0.0,2,0.0,0,1.0,2,10097,0,2.0
19,0,0.0,H,8021,2003,0.0,1,Arvega Hovsepyan,0,Wenatchee Wild,1.0,F,0,11,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,1,0.0,0,0.0,0,10142,0,0.0
19,0,0.0,H,7252,2003,0.0,0,Mario Gasparini,0,Wenatchee Wild,0.0,LD,0,12,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9286,0,0.0
19,0,0.0,H,6371,2004,0.0,0,Cade Littler,0,Wenatchee Wild,0.0,C,0,15,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,8306,0,0.0
19,0,0.0,H,7768,2004,0.0,0,Michael Valdez,0,Wenatchee Wild,0.0,LW,0,16,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9837,0,0.0
19,0,0.0,H,7942,2005,0.0,0,Christian Kim,0,Wenatchee Wild,0.0,RW,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,10051,0,0.0
19,0,0.0,H,7762,2005,0.0,0,Alexios Georgaklis,0,Wenatchee Wild,0.0,C,0,19,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9831,0,0.0
19,0,0.0,H,7761,2004,0.0,0,Jackson Ebbott,0,Wenatchee Wild,0.0,LW,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9830,0,0.0
19,0,0.0,H,7767,2004,0.0,0,Jason Stefanek,0,Wenatchee Wild,0.0,RW,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9836,0,0.0
19,0,0.0,H,7765,2004,0.0,0,Lucas Marshall,0,Wenatchee Wild,0.0,LD,0,23,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9834,0,0.0
19,0,0.0,H,7766,2005,1.0,1,Lukas McCloskey,0,Wenatchee Wild,0.0,RD,0,25,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,1,0.0,0,1.0,0,9835,0,1.0
19,0,0.0,H,7360,2003,0.0,0,Parker Murray,0,Wenatchee Wild,0.0,LW,0,26,0,0.0,0,1.0,3.0,0,4,0.0,11914,0,0.0,4,0.0,0,3.0,0,9399,0,4.0
19,0,0.0,H,7175,2002,1.0,2,Garrett Szydlowski,0,Wenatchee Wild,1.0,RW,0,27,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,2,0.0,0,1.0,0,9192,0,1.0
19,0,0.0,H,7165,2002,0.0,0,Travis Bohnet,0,Wenatchee Wild,0.0,LD,0,29,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9182,0,0.0
19,0,0.0,A,7743,2004,0.0,0,Jack Henry,0,Cranbrook Bucks,0.0,RD,0,2,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,2,9812,0,0.0
19,0,0.0,A,6941,2003,0.0,0,Carsyn Good,0,Cranbrook Bucks,0.0,LD,0,3,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,8955,0,0.0
19,0,0.0,A,5800,2002,0.0,0,Rhys Bentham,0,Cranbrook Bucks,0.0,LD,0,5,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,7716,0,0.0
19,0,1.0,A,6556,2002,0.0,1,Bauer Morrissey,0,Cranbrook Bucks,0.0,LD,0,6,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,1,0.0,0,0.0,0,8549,0,0.0
19,0,0.0,A,6643,2004,0.0,0,Jarrod Smith,0,Cranbrook Bucks,0.0,C,0,7,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,2,8637,0,0.0
19,0,0.0,A,7748,2003,0.0,0,Jack Silich,0,Cranbrook Bucks,0.0,RW,0,8,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9817,0,0.0
19,0,0.0,A,7750,2003,0.0,0,Cooper Boulanger,0,Cranbrook Bucks,0.0,C,0,9,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9819,0,0.0
19,0,0.0,A,6396,2003,1.0,1,Noah Quinn,0,Cranbrook Bucks,0.0,C,0,10,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,1,0.0,0,1.0,2,8331,0,1.0
19,0,0.0,A,7949,2004,1.0,3,Nick Peluso,0,Cranbrook Bucks,1.0,RW,0,14,0,1.0,0,0.0,1.0,0,1,0.0,11914,0,0.0,4,0.0,0,2.0,0,10059,0,3.0
19,0,0.0,A,6846,2003,0.0,0,Kellan Hjartarson,0,Cranbrook Bucks,0.0,LW,0,16,0,0.0,0,1.0,0.0,0,1,0.0,11914,0,0.0,1,0.0,0,0.0,0,8858,0,1.0
19,0,0.0,A,6627,2002,0.0,0,Cameron Kungle,0,Cranbrook Bucks,0.0,LD,0,17,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,8621,0,0.0
19,0,0.0,A,7403,2006,0.0,0,Jaxon Fuder,0,Cranbrook Bucks,0.0,LW,0,18,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,2,9456,0,0.0
19,0,0.0,A,6940,2005,0.0,0,Luke Pfoh,0,Cranbrook Bucks,0.0,LW,0,20,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,8954,0,0.0
19,0,0.0,A,7747,2004,0.0,0,Julian Frias,0,Cranbrook Bucks,0.0,RW,0,21,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,0,9816,0,0.0
19,0,0.0,A,7397,2004,0.0,0,Blake Cotton,0,Cranbrook Bucks,0.0,RW,0,22,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,2,9450,0,0.0
19,0,0.0,A,6843,2003,0.0,0,Jaden Fodchuk,0,Cranbrook Bucks,0.0,C,0,25,0,0.0,0,0.0,0.0,0,0,0.0,11914,0,0.0,0,0.0,0,0.0,2,8854,0,0.0
19,0,0.0,A,7746,2004,0.0,0,Donovan Frias,0,Cranbrook Bucks,0.0,C,0,26,0,0.0,0,0.0,1.0,0,1,0.0,11914,0,0.0,1,0.0,0,1.0,0,9815,0,1.0
19,0,0.0,A,7314,2004,0.0,0,Bryce Sookro,0,Cranbrook Bucks,0.0,RD,0,27,0,0.0,0,0.0,1.0,0,1,0.0,11914,0,0.0,1,0.0,0,1.0,0,9351,0,1.0
