GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birth_date,birthdate_year,OA,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts
1020263,2,H,Calgary Hitmen,29241,9741,London Hoilett,2005-02-15,2005,0,32,RW,7,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,H,Calgary Hitmen,29130,9624,Chase Valliant,2006-05-18,2006,0,34,LW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1
1020263,2,A,Medicine Hat Tigers,28182,8460,Rhett Parsons,2003-08-10,2003,OA,3,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,A,Medicine Hat Tigers,29195,9694,Matt Paranych,2007-04-23,2007,0,4,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,A,Medicine Hat Tigers,29188,9687,Kadon McCann,2007-03-25,2007,0,5,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1020263,2,A,Medicine Hat Tigers,29185,9684,Hayden Harsanyi,2007-01-10,2007,0,6,C,1,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,5
1020263,2,A,Medicine Hat Tigers,28394,8715,Tyler MacKenzie,2004-06-06,2004,0,11,RW,4,2,0,2,0.0,0.0,1.0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,8,18
1020263,2,A,Medicine Hat Tigers,28181,8459,Dru Krebs,2003-02-16,2003,OA,15,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,A,Medicine Hat Tigers,28952,9395,Hunter St. Martin,2005-06-13,2005,0,16,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
1020263,2,A,Medicine Hat Tigers,28392,8713,Brayden Boehm,2004-01-15,2004,0,17,RW,5,1,1,2,0.0,1.0,1.0,1,0,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0,1
1020263,2,A,Medicine Hat Tigers,28953,9396,Brett Calhoon,2005-01-10,2005,0,18,LW,1,0,0,0,0.0,0.0,0.0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,2
1020263,2,A,Medicine Hat Tigers,28820,9221,Shane Smith,2005-01-14,2005,0,19,C,4,1,0,1,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,16
